file,event_type,event_subtype,text,context,trigger,trigger_text_start,trigger_text_end,trigger_context_start,trigger_context_end
bc/timex2norm/CNN_IP_20030328.1600.07,Life,Die,you since looked back and pondered on killing someone,Did you at the time or have you since looked back and pondered on killing someone,killing,38,44,66,72
bc/timex2norm/CNN_IP_20030328.1600.07,Conflict,Attack,Duke Cunningham was a Vietnam fighter ace shooting down five enemy planes,Duke Cunningham was a Vietnam fighter ace shooting down five enemy planes,shooting down,42,54,42,54
bc/timex2norm/CNN_IP_20030328.1600.07,Life,Die,kill somebody,"Duke, what's it like to kill somebody",kill,0,3,24,27
bc/timex2norm/CNN_IP_20030328.1600.07,Life,Die,it,"And I went to the priest, because it bothered me",it,0,1,34,35
bc/timex2norm/CNN_IP_20030328.1600.07,Life,Die,I knew I could do it,I knew I could do it again,it,18,19,18,19
bc/timex2norm/CNN_IP_20030328.1600.07,Life,Die,it,But I didn't know it was going to bother me as much as it did,it,0,1,18,19
bc/timex2norm/CNN_IP_20030328.1600.07,Life,Die,it,And it still does,it,0,1,4,5
bc/timex2norm/CNN_IP_20030328.1600.07,Conflict,Attack,War,"War may sometimes be a necessary thing, but it can never be a natural thing",War,0,2,0,2
bc/timex2norm/CNN_IP_20030328.1600.07,Conflict,Attack,it,it,it,0,1,0,1
bc/timex2norm/CNN_IP_20030328.1600.07,Life,Injure,Sergeant Chuck Hagel was seriously wounded twice in Vietnam,Sergeant Chuck Hagel was seriously wounded twice in Vietnam,wounded,35,41,35,41
bc/timex2norm/CNN_IP_20030328.1600.07,Life,Die,You are trying to kill people,"You are trying to kill people, because the alternative is, if you are in combat, you will be killed",kill,18,21,18,21
bc/timex2norm/CNN_IP_20030328.1600.07,Conflict,Attack,you are in combat,"You are trying to kill people, because the alternative is, if you are in combat, you will be killed",combat,11,16,73,78
bc/timex2norm/CNN_IP_20030328.1600.07,Life,Die,you will be killed,"You are trying to kill people, because the alternative is, if you are in combat, you will be killed",killed,12,17,93,98
bc/timex2norm/CNN_IP_20030328.1600.07,Life,Die,dead,"Training is what keeps you running toward the front while trucks loaded with dead bodies pass you, going the other way",dead,0,3,77,80
bc/timex2norm/CNN_IP_20030328.1600.07,Life,Injure,he was wounded and trapped behind enemy lines in Korea,"Later, when he was wounded and trapped behind enemy lines in Korea, Staff Sergeant Charlie Rangel led 40 men, fighting their way to safety",wounded,7,13,19,25
bc/timex2norm/CNN_IP_20030328.1600.07,Conflict,Attack,"Korea, Staff Sergeant Charlie Rangel led 40 men, fighting","Later, when he was wounded and trapped behind enemy lines in Korea, Staff Sergeant Charlie Rangel led 40 men, fighting their way to safety",fighting,49,56,110,117
bc/timex2norm/CNN_IP_20030328.1600.07,Life,Die,you're killing people,"If you're killing people, it's out of fear, not really, in my opinion, out of bravery",killing,7,13,10,16
bc/timex2norm/CNN_IP_20030328.1600.07,Conflict,Attack,combat,"Rangel, Cunningham, Ridge and Hagel are all proud, decorated combat veterans",combat,0,5,61,66
bc/timex2norm/CNN_IP_20030328.1600.07,Life,Die,killing,"It's just, a decade later, killing still troubles the soul",killing,0,6,27,33
bc/timex2norm/CNN_IP_20030328.1600.07,Life,Die,you do it,Did you do it again,it,7,8,11,12
bc/timex2norm/CNN_IP_20030328.1600.07,Conflict,Attack,I shot down four more MiGs,I shot down four more MiGs,shot down,2,10,2,10
bc/timex2norm/CNN_IP_20030329.1600.00-3,Conflict,Attack,300 sorties in a 24-hour period ending today,They're expecting a total at this particular base near the Iraqi border of 300 sorties in a 24-hour period ending today according to the Air Force total from all the bases and there are more than 30 bases in 12 different countries in the Middle East according to the Pentagon,300 sorties,0,10,75,85
bc/timex2norm/CNN_IP_20030329.1600.00-3,Conflict,Attack,1500 sorties in a 24-hour period ending tomorrow,They're saying there will be 1500 sorties in a 24-hour period ending tomorrow,1500 sorties,0,11,29,40
bc/timex2norm/CNN_IP_20030329.1600.00-3,Conflict,Attack,those sorties,Eight hundred of those sorties will be strike sorties using bombs and missiles so there is no slow down in the amount of air power being used over Iraq,those sorties,0,12,17,29
bc/timex2norm/CNN_IP_20030329.1600.00-3,Conflict,Attack,strike sorties using bombs and missiles so there is no slow down in the amount of air power being used over Iraq,Eight hundred of those sorties will be strike sorties using bombs and missiles so there is no slow down in the amount of air power being used over Iraq,strike sorties,0,13,39,52
bc/timex2norm/CNN_IP_20030329.1600.00-3,Conflict,Attack,combat,"Well, as coalition forces push north, they are encountering a unique problem of combat, getting rid of the weapons captured from the enemy",combat,0,5,80,85
bc/timex2norm/CNN_IP_20030329.1600.00-3,Life,Injure,hurt them,"Some of the 40,000 British troops are kicking up a lot of dust in the Iraqi desert making sure that nothing is left behind them that could hurt them",hurt,0,3,139,142
bc/timex2norm/CNN_IP_20030329.1600.00-3,Conflict,Attack,conflict,"And today's parts in this conflict, this kind of work becomes more and more important",conflict,0,7,26,33
bc/timex2norm/CNN_IP_20030329.1600.00-3,Transaction,Transfer-Ownership,"coalition forces push north, they are encountering a unique problem of combat, getting rid of the weapons captured from the enemy","Well, as coalition forces push north, they are encountering a unique problem of combat, getting rid of the weapons captured from the enemy",captured,106,113,115,122
bc/timex2norm/CNN_IP_20030329.1600.00-4,Conflict,Attack,Four U.S. Army soldiers were killed when a suicide bomber attacked a military checkpoint today in Najaf,Four U.S. Army soldiers were killed when a suicide bomber attacked a military checkpoint today in Najaf,attacked,58,65,58,65
bc/timex2norm/CNN_IP_20030329.1600.00-4,Conflict,Attack,Four U.S. soldiers from the 3rd Infantry Division manning a checkpoint near the town of Najaf killed today in an apparent suicide bombing,Four U.S. soldiers from the 3rd Infantry Division manning a checkpoint near the town of Najaf killed today in an apparent suicide bombing,bombing,130,136,130,136
bc/timex2norm/CNN_IP_20030329.1600.00-4,Conflict,Attack,the man detonated explosives in the car killing all four of the soldiers,"As the soldiers approached, the man detonated explosives in the car killing all four of the soldiers",detonated,8,16,36,44
bc/timex2norm/CNN_IP_20030329.1600.00-4,Contact,Meet,He reiterated today in a press conference in Baghdad,He reiterated today in a press conference in Baghdad that this would just be the beginning of this that they would plan on killing thousands of U.S. troops with suicide bombing similar to this,conference,31,40,31,40
bc/timex2norm/CNN_IP_20030329.1600.00-4,Life,Die,they didn't want to die,"Also, in southern Iraq today near Basra, two members - claimed to be members of Saddam's Thataeen (ph) group surrendered to U.S. troops saying that they had been ordered to carry out suicide bombings down there but that they didn't want to die for the regime so they were surrendering",die,20,22,240,242
bc/timex2norm/CNN_IP_20030329.1600.00-4,Life,Die,suicide,Today the Pentagon is comparing suicide bombing attacks on coalition forces in Iraq to terrorism,suicide,0,6,32,38
bc/timex2norm/CNN_IP_20030329.1600.00-4,Conflict,Attack,attacks on coalition forces in Iraq,Today the Pentagon is comparing suicide bombing attacks on coalition forces in Iraq to terrorism,attacks,0,6,48,54
bc/timex2norm/CNN_IP_20030329.1600.00-4,Conflict,Attack,terrorism,Today the Pentagon is comparing suicide bombing attacks on coalition forces in Iraq to terrorism,terrorism,0,8,87,95
bc/timex2norm/CNN_IP_20030329.1600.00-4,Life,Die,Four U.S. soldiers from the 3rd Infantry Division manning a checkpoint near the town of Najaf killed today,Four U.S. soldiers from the 3rd Infantry Division manning a checkpoint near the town of Najaf killed today in an apparent suicide bombing,killed,94,99,94,99
bc/timex2norm/CNN_IP_20030329.1600.00-4,Life,Die,"the soldiers approached, the man detonated explosives in the car killing","As the soldiers approached, the man detonated explosives in the car killing all four of the soldiers",killing,65,71,68,74
bc/timex2norm/CNN_IP_20030329.1600.00-4,Life,Die,Four U.S. Army soldiers were killed when a suicide bomber attacked a military checkpoint today,Four U.S. Army soldiers were killed when a suicide bomber attacked a military checkpoint today in Najaf,killed,29,34,29,34
bc/timex2norm/CNN_IP_20030329.1600.00-4,Life,Die,a checkpoint near the town of Najaf killed today in an apparent suicide,Four U.S. soldiers from the 3rd Infantry Division manning a checkpoint near the town of Najaf killed today in an apparent suicide bombing,suicide,64,70,122,128
bc/timex2norm/CNN_IP_20030329.1600.00-4,Movement,Transport,A man driving what appeared to be a taxicab came to the checkpoint,"A man driving what appeared to be a taxicab came to the checkpoint, waved soldiers over, appeared to be having mechanical problems of some kind",came,44,47,44,47
bc/timex2norm/CNN_IP_20030329.1600.00-4,Conflict,Attack,conflict,He said this long before the conflict ever began,conflict,0,7,29,36
bc/timex2norm/CNN_IP_20030329.1600.00-4,Conflict,Attack,This,This is something that Iraqi Vice President Ramadan had said would take place,This,0,3,0,3
bc/timex2norm/CNN_IP_20030329.1600.00-4,Conflict,Attack,this,He reiterated today in a press conference in Baghdad that this would just be the beginning of this that they would plan on killing thousands of U.S. troops with suicide bombing similar to this,this,0,3,58,61
bc/timex2norm/CNN_IP_20030329.1600.00-4,Life,Die,they would plan on killing thousands of U.S. troops,He reiterated today in a press conference in Baghdad that this would just be the beginning of this that they would plan on killing thousands of U.S. troops with suicide bombing similar to this,killing,19,25,123,129
bc/timex2norm/CNN_IP_20030329.1600.00-4,Life,Die,suicide,He reiterated today in a press conference in Baghdad that this would just be the beginning of this that they would plan on killing thousands of U.S. troops with suicide bombing similar to this,suicide,0,6,161,167
bc/timex2norm/CNN_IP_20030329.1600.00-4,Conflict,Attack,thousands of U.S. troops with suicide bombing,He reiterated today in a press conference in Baghdad that this would just be the beginning of this that they would plan on killing thousands of U.S. troops with suicide bombing similar to this,bombing,38,44,169,175
bc/timex2norm/CNN_IP_20030329.1600.00-4,Conflict,Attack,"southern Iraq today near Basra, two members - claimed to be members of Saddam's Thataeen (ph) group surrendered to U.S. troops saying that they had been ordered to carry out suicide bombings","Also, in southern Iraq today near Basra, two members - claimed to be members of Saddam's Thataeen (ph) group surrendered to U.S. troops saying that they had been ordered to carry out suicide bombings down there but that they didn't want to die for the regime so they were surrendering",bombings,182,189,191,198
bc/timex2norm/CNN_IP_20030329.1600.00-4,Life,Die,they had been ordered to carry out suicide,"Also, in southern Iraq today near Basra, two members - claimed to be members of Saddam's Thataeen (ph) group surrendered to U.S. troops saying that they had been ordered to carry out suicide bombings down there but that they didn't want to die for the regime so they were surrendering",suicide,35,41,183,189
bc/timex2norm/CNN_IP_20030329.1600.00-4,Conflict,Attack,terrorism,"At the Pentagon briefing today, General Stanley McChrystal said that it looked a lot like terrorism",terrorism,0,8,90,98
bc/timex2norm/CNN_IP_20030329.1600.00-4,Conflict,Attack,terrorism,"It looks and feels like terrorism and what it requires is units to conduct forced production activities which they are prepared and do all the time but clearly when you see a tactic like this, it requires strict adherence or adjustments to your tactics, techniques and procedures to ensure that places like checkpoints are not vulnerable",terrorism,0,8,24,32
bc/timex2norm/CNN_IP_20030329.1600.00-4,Life,Injure,injuries,No injuries reported,injuries,0,7,3,10
bc/timex2norm/CNN_IP_20030329.1600.00-4,Conflict,Attack,battle,"Well, no major concern. The Pentagon says that they do have air dominance as they now call it over the vast majority of the country that there are certain areas and only certain areas of downtown Iraq where battle management radars linked to surface to air missiles are still in tact",battle,0,5,207,212
bc/timex2norm/CNN_IP_20030329.1600.00-4,Conflict,Attack,they'll take those out too and finish the job in terms of airspace over Baghdad,They assure us that as soon as they do start turning on these radars that they'll take those out too and finish the job in terms of airspace over Baghdad,take those out,8,21,82,95
